Net kWh,DATE,calendar_year,month,week,hour,minute,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed,open_to_students
134.0,2022-11-28 04:00:00,2022,November,48,4,0,45.0,51.0,80.0,10.0,48.0,250.0,10.0,1
135.25,2022-11-28 05:00:00,2022,November,48,5,0,44.0,50.0,80.0,10.0,47.0,220.0,8.0,1
145.25,2022-11-28 06:00:00,2022,November,48,6,0,44.0,50.0,80.0,10.0,47.0,230.0,7.0,1
147.0,2022-11-28 07:00:00,2022,November,48,7,0,43.0,49.0,80.0,10.0,46.0,240.0,6.0,1
143.5,2022-11-28 08:00:00,2022,November,48,8,0,45.0,52.0,77.0,10.0,48.0,270.0,6.0,1
148.75,2022-11-28 09:00:00,2022,November,48,9,0,44.0,52.0,75.0,10.0,48.0,290.0,15.0,1
148.75,2022-11-28 10:00:00,2022,November,48,10,0,39.0,52.0,61.0,10.0,46.0,310.0,15.0,1
156.5,2022-11-28 11:00:00,2022,November,48,11,0,39.0,51.0,64.0,10.0,45.0,300.0,11.0,1
161.5,2022-11-28 12:00:00,2022,November,48,12,0,37.0,52.0,57.0,10.0,45.0,320.0,11.0,1
159.5,2022-11-28 13:00:00,2022,November,48,13,0,34.0,52.0,50.0,10.0,44.0,340.0,16.0,1
156.0,2022-11-28 14:00:00,2022,November,48,14,0,34.0,52.0,50.0,10.0,44.0,320.0,10.0,1
153.25,2022-11-28 15:00:00,2022,November,48,15,0,33.0,50.0,52.0,10.0,42.0,350.0,11.0,1
156.5,2022-11-28 16:00:00,2022,November,48,16,0,33.0,49.0,55.0,10.0,42.0,340.0,9.0,1
171.0,2022-11-28 17:00:00,2022,November,48,17,0,33.0,47.0,59.0,10.0,41.0,300.0,8.0,1
166.25,2022-11-28 18:00:00,2022,November,48,18,0,31.0,46.0,56.0,10.0,40.0,320.0,10.0,1
191.5,2022-11-28 19:00:00,2022,November,48,19,0,31.0,44.0,60.0,10.0,39.0,330.0,9.0,1
179.5,2022-11-28 20:00:00,2022,November,48,20,0,30.0,43.0,60.0,10.0,38.0,320.0,10.0,1
185.25,2022-11-28 21:00:00,2022,November,48,21,0,30.0,42.0,62.0,10.0,37.0,340.0,8.0,1
184.75,2022-11-28 22:00:00,2022,November,48,22,0,30.0,40.0,68.0,10.0,36.0,340.0,6.0,1
186.25,2022-11-28 23:00:00,2022,November,48,23,0,30.0,39.0,70.0,10.0,35.0,360.0,5.0,1
186.0,2022-11-29 00:00:00,2022,November,48,0,0,29.0,37.0,73.0,10.0,34.0,340.0,6.0,1
174.0,2022-11-29 01:00:00,2022,November,48,1,0,29.0,36.0,76.0,10.0,33.0,330.0,5.0,1
156.0,2022-11-29 02:00:00,2022,November,48,2,0,27.0,31.0,85.0,10.0,30.0,0.0,0.0,1
137.25,2022-11-29 03:00:00,2022,November,48,3,0,28.0,31.0,89.0,10.0,30.0,280.0,3.0,1
137.5,2022-11-29 04:00:00,2022,November,48,4,0,28.0,32.0,85.0,10.0,31.0,350.0,5.0,1
135.75,2022-11-29 05:00:00,2022,November,48,5,0,27.0,32.0,82.0,10.0,30.0,330.0,3.0,1
141.5,2022-11-29 06:00:00,2022,November,48,6,0,26.0,31.0,82.0,10.0,29.0,340.0,7.0,1
143.25,2022-11-29 07:00:00,2022,November,48,7,0,26.0,31.0,82.0,10.0,29.0,350.0,6.0,1
145.5,2022-11-29 08:00:00,2022,November,48,8,0,26.0,33.0,75.0,10.0,30.0,330.0,3.0,1
160.25,2022-11-29 09:00:00,2022,November,48,9,0,27.0,36.0,70.0,10.0,33.0,340.0,8.0,1
158.0,2022-11-29 10:00:00,2022,November,48,10,0,26.0,39.0,60.0,10.0,34.0,320.0,8.0,1
155.25,2022-11-29 11:00:00,2022,November,48,11,0,25.0,41.0,53.0,10.0,35.0,,3.0,1
163.75,2022-11-29 12:00:00,2022,November,48,12,0,26.0,43.0,51.0,10.0,36.0,0.0,0.0,1
149.5,2022-11-29 13:00:00,2022,November,48,13,0,26.0,43.0,51.0,10.0,36.0,,5.0,1
150.0,2022-11-29 14:00:00,2022,November,48,14,0,25.0,43.0,49.0,10.0,36.0,0.0,0.0,1
165.5,2022-11-29 15:00:00,2022,November,48,15,0,26.0,45.0,48.0,10.0,37.0,0.0,0.0,1
159.5,2022-11-29 16:00:00,2022,November,48,16,0,25.0,42.0,51.0,10.0,35.0,0.0,0.0,1
166.5,2022-11-29 17:00:00,2022,November,48,17,0,26.0,38.0,62.0,10.0,33.0,0.0,0.0,1
174.0,2022-11-29 18:00:00,2022,November,48,18,0,27.0,38.0,65.0,10.0,34.0,210.0,5.0,1
194.5,2022-11-29 19:00:00,2022,November,48,19,0,28.0,37.0,70.0,10.0,34.0,0.0,0.0,1
196.25,2022-11-29 20:00:00,2022,November,48,20,0,28.0,34.0,79.0,10.0,32.0,270.0,3.0,1
184.25,2022-11-29 21:00:00,2022,November,48,21,0,27.0,33.0,78.0,10.0,31.0,0.0,0.0,1
201.25,2022-11-29 22:00:00,2022,November,48,22,0,29.0,35.0,78.0,10.0,33.0,0.0,0.0,1
187.75,2022-11-29 23:00:00,2022,November,48,23,0,30.0,36.0,79.0,10.0,34.0,50.0,3.0,1
189.25,2022-11-30 00:00:00,2022,November,48,0,0,30.0,36.0,79.0,10.0,34.0,0.0,0.0,1
183.75,2022-11-30 01:00:00,2022,November,48,1,0,31.0,37.0,79.0,10.0,35.0,0.0,0.0,1
159.5,2022-11-30 02:00:00,2022,November,48,2,0,30.0,37.0,76.0,10.0,34.0,0.0,0.0,1
139.75,2022-11-30 03:00:00,2022,November,48,3,0,31.0,38.0,76.0,10.0,35.0,10.0,6.0,1
134.0,2022-11-30 04:00:00,2022,November,48,4,0,31.0,38.0,76.0,10.0,35.0,10.0,3.0,1
132.25,2022-11-30 05:00:00,2022,November,48,5,0,33.0,40.0,77.0,10.0,37.0,40.0,5.0,1
142.25,2022-11-30 06:00:00,2022,November,48,6,0,35.0,41.0,79.0,10.0,38.0,60.0,3.0,1
151.5,2022-11-30 07:00:00,2022,November,48,7,0,38.0,43.0,82.0,10.0,41.0,90.0,6.0,1
154.75,2022-11-30 08:00:00,2022,November,48,8,0,41.0,46.0,83.0,10.0,44.0,130.0,7.0,1
153.0,2022-11-30 09:00:00,2022,November,48,9,0,44.0,48.0,86.0,10.0,46.0,130.0,9.0,1
158.0,2022-11-30 10:00:00,2022,November,48,10,0,46.0,50.0,86.0,10.0,48.0,130.0,8.0,1
168.75,2022-11-30 11:00:00,2022,November,48,11,0,48.0,53.0,83.0,10.0,50.0,140.0,9.0,1
162.0,2022-11-30 12:00:00,2022,November,48,12,0,52.0,56.0,87.0,10.0,54.0,160.0,20.0,1
158.0,2022-11-30 13:00:00,2022,November,48,13,0,53.0,56.0,90.0,10.0,54.0,170.0,21.0,1
160.25,2022-11-30 14:00:00,2022,November,48,14,0,52.0,56.0,87.0,10.0,54.0,170.0,15.0,1
170.5,2022-11-30 15:00:00,2022,November,48,15,0,53.0,57.0,87.0,5.0,55.0,170.0,18.0,1
169.75,2022-11-30 16:00:00,2022,November,48,16,0,54.0,56.0,93.0,3.0,55.0,170.0,17.0,1
181.25,2022-11-30 19:00:00,2022,November,48,19,0,58.0,58.0,100.0,3.0,58.0,190.0,26.0,1
175.0,2022-11-30 20:00:00,2022,November,48,20,0,57.0,58.0,97.0,3.0,57.0,240.0,11.0,1
168.25,2022-11-30 21:00:00,2022,November,48,21,0,52.0,53.0,96.0,3.0,52.0,270.0,10.0,1
169.0,2022-11-30 22:00:00,2022,November,48,22,0,43.0,49.0,80.0,3.0,46.0,300.0,13.0,1
176.5,2022-11-30 23:00:00,2022,November,48,23,0,36.0,47.0,66.0,3.0,42.0,300.0,15.0,1
184.5,2022-12-01 00:00:00,2022,December,48,0,0,36.0,44.0,73.0,10.0,40.0,310.0,16.0,1
165.5,2022-12-01 01:00:00,2022,December,48,1,0,27.0,41.0,57.0,10.0,35.0,280.0,15.0,1
143.0,2022-12-01 02:00:00,2022,December,48,2,0,26.0,40.0,58.0,10.0,35.0,280.0,16.0,1
120.0,2022-12-01 03:00:00,2022,December,48,3,0,25.0,40.0,55.0,10.0,34.0,290.0,8.0,1
114.75,2022-12-01 04:00:00,2022,December,48,4,0,21.0,39.0,48.0,10.0,32.0,310.0,22.0,1
119.0,2022-12-01 05:00:00,2022,December,48,5,0,20.0,37.0,50.0,10.0,31.0,290.0,9.0,1
134.25,2022-12-01 06:00:00,2022,December,48,6,0,19.0,36.0,50.0,10.0,30.0,280.0,10.0,1
142.75,2022-12-01 07:00:00,2022,December,48,7,0,19.0,36.0,50.0,10.0,30.0,280.0,13.0,1
131.0,2022-12-01 08:00:00,2022,December,48,8,0,17.0,36.0,46.0,10.0,30.0,270.0,17.0,1
135.0,2022-12-01 09:00:00,2022,December,48,9,0,16.0,38.0,41.0,10.0,31.0,280.0,15.0,1
139.25,2022-12-01 10:00:00,2022,December,48,10,0,16.0,39.0,39.0,10.0,31.0,,15.0,1
150.75,2022-12-01 11:00:00,2022,December,48,11,0,17.0,40.0,40.0,10.0,32.0,290.0,16.0,1
154.5,2022-12-01 12:00:00,2022,December,48,12,0,16.0,42.0,35.0,10.0,33.0,270.0,24.0,1
152.0,2022-12-01 13:00:00,2022,December,48,13,0,16.0,43.0,34.0,10.0,34.0,290.0,17.0,1
160.0,2022-12-01 14:00:00,2022,December,48,14,0,17.0,43.0,35.0,10.0,34.0,290.0,16.0,1
155.0,2022-12-01 15:00:00,2022,December,48,15,0,17.0,42.0,36.0,10.0,33.0,290.0,16.0,1
169.5,2022-12-01 16:00:00,2022,December,48,16,0,17.0,41.0,38.0,10.0,33.0,280.0,22.0,1
165.5,2022-12-01 17:00:00,2022,December,48,17,0,18.0,40.0,41.0,10.0,32.0,300.0,17.0,1
180.75,2022-12-01 18:00:00,2022,December,48,18,0,19.0,39.0,45.0,10.0,32.0,290.0,16.0,1
192.25,2022-12-01 19:00:00,2022,December,48,19,0,20.0,38.0,48.0,10.0,32.0,300.0,9.0,1
187.25,2022-12-01 20:00:00,2022,December,48,20,0,21.0,37.0,52.0,10.0,31.0,290.0,10.0,1
197.25,2022-12-01 21:00:00,2022,December,48,21,0,21.0,36.0,55.0,10.0,31.0,260.0,6.0,1
194.5,2022-12-01 22:00:00,2022,December,48,22,0,21.0,35.0,57.0,10.0,30.0,270.0,8.0,1
193.5,2022-12-01 23:00:00,2022,December,48,23,0,21.0,33.0,61.0,10.0,29.0,260.0,6.0,1
186.0,2022-12-02 00:00:00,2022,December,48,0,0,21.0,32.0,64.0,10.0,28.0,260.0,8.0,1
184.75,2022-12-02 01:00:00,2022,December,48,1,0,21.0,31.0,67.0,10.0,28.0,260.0,7.0,1
178.25,2022-12-02 02:00:00,2022,December,48,2,0,21.0,30.0,69.0,10.0,27.0,260.0,5.0,1
142.5,2022-12-02 03:00:00,2022,December,48,3,0,21.0,30.0,69.0,10.0,27.0,250.0,5.0,1
137.75,2022-12-02 04:00:00,2022,December,48,4,0,20.0,28.0,72.0,10.0,25.0,240.0,7.0,1
137.0,2022-12-02 05:00:00,2022,December,48,5,0,21.0,29.0,72.0,10.0,26.0,270.0,6.0,1
149.0,2022-12-02 06:00:00,2022,December,48,6,0,21.0,30.0,69.0,10.0,27.0,300.0,8.0,1
147.75,2022-12-02 07:00:00,2022,December,48,7,0,21.0,29.0,72.0,10.0,26.0,260.0,7.0,1
161.25,2022-12-02 08:00:00,2022,December,48,8,0,22.0,32.0,66.0,10.0,29.0,270.0,7.0,1
157.25,2022-12-02 09:00:00,2022,December,48,9,0,24.0,36.0,62.0,10.0,32.0,280.0,5.0,1
155.75,2022-12-02 10:00:00,2022,December,48,10,0,25.0,40.0,55.0,10.0,34.0,0.0,0.0,1
156.75,2022-12-02 11:00:00,2022,December,48,11,0,22.0,41.0,47.0,10.0,34.0,180.0,3.0,1
158.5,2022-12-02 12:00:00,2022,December,48,12,0,24.0,42.0,49.0,10.0,35.0,,3.0,1
146.75,2022-12-02 13:00:00,2022,December,48,13,0,25.0,43.0,49.0,10.0,36.0,140.0,10.0,1
152.75,2022-12-02 14:00:00,2022,December,48,14,0,29.0,44.0,55.0,10.0,38.0,160.0,13.0,1
158.75,2022-12-02 15:00:00,2022,December,48,15,0,26.0,43.0,51.0,10.0,36.0,180.0,14.0,1
165.5,2022-12-02 16:00:00,2022,December,48,16,0,24.0,41.0,51.0,10.0,35.0,210.0,11.0,1
173.25,2022-12-02 17:00:00,2022,December,48,17,0,27.0,40.0,60.0,10.0,35.0,200.0,7.0,1
169.5,2022-12-02 18:00:00,2022,December,48,18,0,29.0,39.0,67.0,10.0,35.0,180.0,5.0,1
191.25,2022-12-02 19:00:00,2022,December,48,19,0,29.0,40.0,65.0,10.0,36.0,170.0,3.0,1
193.25,2022-12-02 20:00:00,2022,December,48,20,0,29.0,39.0,67.0,10.0,35.0,0.0,0.0,1
194.5,2022-12-02 21:00:00,2022,December,48,21,0,31.0,39.0,73.0,10.0,36.0,210.0,5.0,1
194.75,2022-12-02 22:00:00,2022,December,48,22,0,33.0,38.0,83.0,10.0,36.0,210.0,6.0,1
189.5,2022-12-02 23:00:00,2022,December,48,23,0,34.0,38.0,86.0,10.0,36.0,200.0,6.0,1
191.0,2022-12-03 00:00:00,2022,December,49,0,0,33.0,37.0,86.0,10.0,35.0,160.0,6.0,1
185.5,2022-12-03 01:00:00,2022,December,49,1,0,33.0,37.0,86.0,10.0,35.0,0.0,0.0,1
161.5,2022-12-03 02:00:00,2022,December,49,2,0,34.0,36.0,93.0,10.0,35.0,0.0,0.0,1
135.5,2022-12-03 03:00:00,2022,December,49,3,0,34.0,36.0,93.0,10.0,35.0,0.0,0.0,1
129.0,2022-12-03 04:00:00,2022,December,49,4,0,34.0,36.0,93.0,10.0,35.0,0.0,0.0,1
125.75,2022-12-03 05:00:00,2022,December,49,5,0,36.0,38.0,93.0,10.0,37.0,0.0,0.0,1
130.25,2022-12-03 06:00:00,2022,December,49,6,0,42.0,45.0,90.0,10.0,44.0,170.0,3.0,1
130.0,2022-12-03 07:00:00,2022,December,49,7,0,44.0,47.0,90.0,10.0,46.0,0.0,0.0,1
128.0,2022-12-03 08:00:00,2022,December,49,8,0,49.0,56.0,77.0,10.0,52.0,200.0,22.0,1
131.5,2022-12-03 09:00:00,2022,December,49,9,0,49.0,57.0,74.0,10.0,53.0,200.0,22.0,1
141.25,2022-12-03 10:00:00,2022,December,49,10,0,50.0,58.0,75.0,10.0,54.0,200.0,23.0,1
139.75,2022-12-03 11:00:00,2022,December,49,11,0,51.0,57.0,81.0,7.0,54.0,200.0,29.0,1
143.5,2022-12-03 12:00:00,2022,December,49,12,0,52.0,56.0,87.0,5.0,54.0,200.0,23.0,1
154.25,2022-12-03 13:00:00,2022,December,49,13,0,53.0,56.0,90.0,4.0,54.0,200.0,24.0,1
155.25,2022-12-03 14:00:00,2022,December,49,14,0,54.0,56.0,93.0,3.0,55.0,200.0,31.0,1
159.25,2022-12-03 15:00:00,2022,December,49,15,0,56.0,56.0,100.0,2.0,56.0,210.0,24.0,1
177.0,2022-12-03 16:00:00,2022,December,49,16,0,56.0,56.0,100.0,2.5,56.0,210.0,18.0,1
168.0,2022-12-03 17:00:00,2022,December,49,17,0,56.0,57.0,96.0,7.0,56.0,230.0,17.0,1
197.75,2022-12-03 19:00:00,2022,December,49,19,0,55.0,56.0,97.0,10.0,55.0,230.0,13.0,1
193.0,2022-12-03 20:00:00,2022,December,49,20,0,50.0,56.0,81.0,10.0,53.0,250.0,17.0,1
186.5,2022-12-03 21:00:00,2022,December,49,21,0,44.0,52.0,75.0,10.0,48.0,310.0,11.0,1
194.0,2022-12-03 22:00:00,2022,December,49,22,0,34.0,47.0,61.0,10.0,41.0,300.0,17.0,1
182.0,2022-12-03 23:00:00,2022,December,49,23,0,31.0,44.0,60.0,10.0,39.0,310.0,10.0,1
183.0,2022-12-04 00:00:00,2022,December,49,0,0,29.0,43.0,58.0,10.0,37.0,310.0,15.0,1
193.5,2022-12-04 01:00:00,2022,December,49,1,0,26.0,40.0,58.0,10.0,35.0,310.0,11.0,1
175.0,2022-12-04 02:00:00,2022,December,49,2,0,24.0,40.0,53.0,10.0,34.0,300.0,16.0,1
139.5,2022-12-04 03:00:00,2022,December,49,3,0,21.0,38.0,51.0,10.0,32.0,310.0,14.0,1
132.75,2022-12-04 04:00:00,2022,December,49,4,0,21.0,37.0,52.0,10.0,31.0,,7.0,1
130.5,2022-12-04 05:00:00,2022,December,49,5,0,21.0,35.0,57.0,10.0,30.0,290.0,6.0,1
132.75,2022-12-04 06:00:00,2022,December,49,6,0,21.0,32.0,64.0,10.0,28.0,230.0,5.0,1
131.0,2022-12-04 07:00:00,2022,December,49,7,0,22.0,32.0,66.0,10.0,29.0,260.0,3.0,1
133.75,2022-12-04 08:00:00,2022,December,49,8,0,23.0,34.0,64.0,10.0,30.0,270.0,5.0,1
135.25,2022-12-04 09:00:00,2022,December,49,9,0,23.0,37.0,57.0,10.0,32.0,260.0,6.0,1
140.75,2022-12-04 11:00:00,2022,December,49,11,0,22.0,42.0,45.0,10.0,35.0,320.0,9.0,1
148.25,2022-12-04 12:00:00,2022,December,49,12,0,22.0,42.0,45.0,10.0,35.0,310.0,11.0,1
155.0,2022-12-04 13:00:00,2022,December,49,13,0,22.0,42.0,45.0,10.0,35.0,300.0,8.0,1
163.5,2022-12-04 14:00:00,2022,December,49,14,0,21.0,42.0,43.0,10.0,34.0,290.0,6.0,1
160.25,2022-12-04 15:00:00,2022,December,49,15,0,21.0,41.0,45.0,10.0,34.0,310.0,11.0,1
165.75,2022-12-04 16:00:00,2022,December,49,16,0,21.0,40.0,47.0,10.0,33.0,290.0,7.0,1
166.75,2022-12-04 17:00:00,2022,December,49,17,0,21.0,39.0,48.0,10.0,33.0,290.0,5.0,1
173.75,2022-12-04 18:00:00,2022,December,49,18,0,21.0,37.0,52.0,10.0,31.0,270.0,5.0,1
190.0,2022-12-04 19:00:00,2022,December,49,19,0,21.0,36.0,55.0,10.0,31.0,250.0,3.0,1
185.0,2022-12-04 20:00:00,2022,December,49,20,0,22.0,34.0,61.0,10.0,30.0,280.0,5.0,1
194.0,2022-12-04 21:00:00,2022,December,49,21,0,22.0,32.0,66.0,10.0,29.0,270.0,5.0,1
193.5,2022-12-04 22:00:00,2022,December,49,22,0,22.0,29.0,75.0,10.0,27.0,260.0,3.0,1
190.5,2022-12-04 23:00:00,2022,December,49,23,0,22.0,29.0,75.0,10.0,27.0,0.0,0.0,1
181.25,2022-12-05 00:00:00,2022,December,49,0,0,22.0,27.0,81.0,10.0,25.0,260.0,3.0,1
174.25,2022-12-05 01:00:00,2022,December,49,1,0,23.0,26.0,88.0,10.0,25.0,0.0,0.0,1
163.25,2022-12-05 02:00:00,2022,December,49,2,0,22.0,26.0,84.0,10.0,25.0,0.0,0.0,1
138.5,2022-12-05 03:00:00,2022,December,49,3,0,22.0,26.0,84.0,10.0,25.0,0.0,0.0,1
136.0,2022-12-05 04:00:00,2022,December,49,4,0,22.0,26.0,84.0,10.0,25.0,0.0,0.0,1
138.75,2022-12-05 05:00:00,2022,December,49,5,0,22.0,25.0,88.0,10.0,24.0,290.0,3.0,1
149.25,2022-12-05 06:00:00,2022,December,49,6,0,22.0,25.0,88.0,10.0,24.0,0.0,0.0,1
157.5,2022-12-05 07:00:00,2022,December,49,7,0,22.0,25.0,88.0,10.0,24.0,0.0,0.0,1
152.75,2022-12-05 08:00:00,2022,December,49,8,0,23.0,28.0,81.0,10.0,26.0,0.0,0.0,1
154.5,2022-12-05 09:00:00,2022,December,49,9,0,27.0,33.0,78.0,10.0,31.0,0.0,0.0,1
161.5,2022-12-05 10:00:00,2022,December,49,10,0,31.0,39.0,73.0,10.0,36.0,160.0,3.0,1
161.5,2022-12-05 11:00:00,2022,December,49,11,0,32.0,46.0,58.0,10.0,40.0,160.0,9.0,1
151.5,2022-12-05 12:00:00,2022,December,49,12,0,32.0,48.0,54.0,10.0,41.0,190.0,14.0,1
153.5,2022-12-05 13:00:00,2022,December,49,13,0,33.0,49.0,55.0,10.0,42.0,210.0,14.0,1
150.5,2022-12-05 14:00:00,2022,December,49,14,0,32.0,48.0,54.0,10.0,41.0,210.0,13.0,1
148.25,2022-12-05 15:00:00,2022,December,49,15,0,33.0,46.0,61.0,10.0,40.0,210.0,9.0,1
152.0,2022-12-05 16:00:00,2022,December,49,16,0,34.0,44.0,68.0,10.0,40.0,200.0,8.0,1
166.25,2022-12-05 17:00:00,2022,December,49,17,0,33.0,43.0,68.0,10.0,39.0,210.0,5.0,1
193.0,2022-12-05 19:00:00,2022,December,49,19,0,33.0,40.0,77.0,10.0,37.0,0.0,0.0,1
184.5,2022-12-05 20:00:00,2022,December,49,20,0,32.0,37.0,82.0,10.0,35.0,0.0,0.0,1
189.25,2022-12-05 21:00:00,2022,December,49,21,0,32.0,37.0,82.0,10.0,35.0,290.0,5.0,1
193.5,2022-12-05 22:00:00,2022,December,49,22,0,32.0,35.0,89.0,10.0,34.0,0.0,0.0,1
186.75,2022-12-05 23:00:00,2022,December,49,23,0,31.0,34.0,89.0,10.0,33.0,290.0,5.0,1
184.75,2022-12-06 00:00:00,2022,December,49,0,0,32.0,35.0,89.0,10.0,34.0,0.0,0.0,1
180.25,2022-12-06 01:00:00,2022,December,49,1,0,32.0,35.0,89.0,10.0,34.0,0.0,0.0,1
163.0,2022-12-06 02:00:00,2022,December,49,2,0,32.0,34.0,92.0,10.0,33.0,0.0,0.0,1
137.75,2022-12-06 03:00:00,2022,December,49,3,0,33.0,34.0,97.0,10.0,34.0,0.0,0.0,1
131.0,2022-12-06 04:00:00,2022,December,49,4,0,33.0,34.0,97.0,10.0,34.0,350.0,3.0,1
137.0,2022-12-06 05:00:00,2022,December,49,5,0,33.0,34.0,97.0,10.0,34.0,0.0,0.0,1
153.25,2022-12-06 06:00:00,2022,December,49,6,0,33.0,34.0,97.0,10.0,34.0,360.0,3.0,1
149.0,2022-12-06 07:00:00,2022,December,49,7,0,33.0,34.0,97.0,10.0,34.0,0.0,0.0,1
147.25,2022-12-06 08:00:00,2022,December,49,8,0,34.0,35.0,96.0,7.0,35.0,30.0,3.0,1
148.75,2022-12-06 09:00:00,2022,December,49,9,0,40.0,42.0,92.0,7.0,41.0,0.0,0.0,1
153.0,2022-12-06 10:00:00,2022,December,49,10,0,43.0,46.0,89.0,10.0,45.0,0.0,0.0,1
156.5,2022-12-06 11:00:00,2022,December,49,11,0,45.0,53.0,74.0,10.0,49.0,130.0,10.0,1
157.0,2022-12-06 12:00:00,2022,December,49,12,0,46.0,54.0,75.0,10.0,50.0,180.0,9.0,1
147.0,2022-12-06 13:00:00,2022,December,49,13,0,46.0,55.0,72.0,10.0,50.0,160.0,10.0,1
149.25,2022-12-06 14:00:00,2022,December,49,14,0,46.0,54.0,75.0,10.0,50.0,160.0,9.0,1
165.75,2022-12-06 15:00:00,2022,December,49,15,0,46.0,54.0,75.0,10.0,50.0,130.0,7.0,1
161.75,2022-12-06 16:00:00,2022,December,49,16,0,46.0,51.0,83.0,10.0,49.0,180.0,5.0,1
164.5,2022-12-06 17:00:00,2022,December,49,17,0,46.0,52.0,80.0,10.0,49.0,140.0,10.0,1
197.5,2022-12-06 19:00:00,2022,December,49,19,0,47.0,49.0,93.0,10.0,48.0,110.0,6.0,1
185.5,2022-12-06 20:00:00,2022,December,49,20,0,47.0,50.0,89.0,10.0,49.0,140.0,6.0,1
186.0,2022-12-06 21:00:00,2022,December,49,21,0,47.0,50.0,89.0,10.0,49.0,120.0,8.0,1
192.0,2022-12-06 22:00:00,2022,December,49,22,0,47.0,50.0,89.0,10.0,49.0,130.0,6.0,1
193.5,2022-12-06 23:00:00,2022,December,49,23,0,48.0,51.0,89.0,10.0,49.0,120.0,10.0,1
190.25,2022-12-07 00:00:00,2022,December,49,0,0,48.0,51.0,89.0,8.0,49.0,140.0,10.0,1
183.25,2022-12-07 01:00:00,2022,December,49,1,0,49.0,51.0,92.0,8.0,50.0,140.0,8.0,1
160.0,2022-12-07 02:00:00,2022,December,49,2,0,49.0,51.0,92.0,9.0,50.0,140.0,7.0,1
142.0,2022-12-07 03:00:00,2022,December,49,3,0,50.0,51.0,96.0,5.0,50.0,150.0,7.0,1
135.5,2022-12-07 04:00:00,2022,December,49,4,0,51.0,52.0,97.0,5.0,51.0,150.0,9.0,1
139.0,2022-12-07 05:00:00,2022,December,49,5,0,50.0,51.0,96.0,5.0,50.0,170.0,8.0,1
146.25,2022-12-07 06:00:00,2022,December,49,6,0,51.0,51.0,100.0,4.0,51.0,180.0,11.0,1
144.25,2022-12-07 07:00:00,2022,December,49,7,0,52.0,52.0,100.0,2.5,52.0,150.0,14.0,1
149.25,2022-12-07 08:00:00,2022,December,49,8,0,52.0,52.0,100.0,1.5,52.0,170.0,16.0,1
150.5,2022-12-07 09:00:00,2022,December,49,9,0,53.0,53.0,100.0,2.0,53.0,160.0,14.0,1
152.75,2022-12-07 10:00:00,2022,December,49,10,0,54.0,54.0,100.0,2.0,54.0,170.0,9.0,1
157.5,2022-12-07 11:00:00,2022,December,49,11,0,55.0,55.0,100.0,1.5,55.0,160.0,14.0,1
158.5,2022-12-07 12:00:00,2022,December,49,12,0,55.0,55.0,100.0,1.75,55.0,180.0,11.0,1
161.0,2022-12-07 13:00:00,2022,December,49,13,0,55.0,56.0,97.0,2.0,55.0,170.0,10.0,1
159.0,2022-12-07 14:00:00,2022,December,49,14,0,56.0,56.0,100.0,2.0,56.0,170.0,10.0,1
179.25,2022-12-07 15:00:00,2022,December,49,15,0,56.0,56.0,100.0,2.0,56.0,160.0,8.0,1
172.25,2022-12-07 16:00:00,2022,December,49,16,0,57.0,57.0,100.0,2.0,57.0,190.0,7.0,1
172.0,2022-12-07 17:00:00,2022,December,49,17,0,56.0,57.0,96.0,6.0,56.0,200.0,10.0,1
195.0,2022-12-07 19:00:00,2022,December,49,19,0,56.0,56.0,100.0,10.0,56.0,190.0,7.0,1
192.75,2022-12-07 20:00:00,2022,December,49,20,0,57.0,57.0,100.0,10.0,57.0,210.0,8.0,1
189.25,2022-12-07 21:00:00,2022,December,49,21,0,56.0,57.0,96.0,10.0,56.0,250.0,7.0,1
186.5,2022-12-07 22:00:00,2022,December,49,22,0,56.0,57.0,96.0,10.0,56.0,260.0,9.0,1
191.25,2022-12-07 23:00:00,2022,December,49,23,0,56.0,57.0,96.0,10.0,56.0,270.0,9.0,1
186.75,2022-12-08 00:00:00,2022,December,49,0,0,55.0,56.0,97.0,10.0,55.0,280.0,9.0,1
185.0,2022-12-08 01:00:00,2022,December,49,1,0,53.0,56.0,90.0,10.0,54.0,290.0,9.0,1
175.0,2022-12-08 02:00:00,2022,December,49,2,0,51.0,54.0,90.0,10.0,52.0,290.0,8.0,1
139.5,2022-12-08 03:00:00,2022,December,49,3,0,49.0,53.0,86.0,10.0,51.0,310.0,6.0,1
136.0,2022-12-08 04:00:00,2022,December,49,4,0,47.0,51.0,86.0,10.0,49.0,300.0,9.0,1
138.25,2022-12-08 05:00:00,2022,December,49,5,0,46.0,51.0,83.0,10.0,49.0,310.0,9.0,1
152.0,2022-12-08 06:00:00,2022,December,49,6,0,45.0,50.0,83.0,10.0,48.0,330.0,8.0,1
146.5,2022-12-08 07:00:00,2022,December,49,7,0,44.0,49.0,83.0,10.0,47.0,330.0,6.0,1
142.25,2022-12-08 08:00:00,2022,December,49,8,0,44.0,50.0,80.0,10.0,47.0,330.0,7.0,1
146.25,2022-12-08 09:00:00,2022,December,49,9,0,40.0,51.0,66.0,10.0,46.0,340.0,11.0,1
